Player,AllStar,Season,age,Team,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
Aaron Williams,0,2003,32.0,NJN,NBA,C,72.0,7.0,18.6,2.4,4.8,0.503,0.0,0.0,0.333,2.4,4.7,0.504,0.504,1.5,2.2,0.677,1.4,2.7,4.1,1.1,0.6,1.2,2.6,6.3
Aaron Williams,0,2004,33.0,TOT,NBA,C,42.0,4.0,7.5,0.7,1.5,0.46,0.0,0.0,,0.7,1.5,0.46,0.46,0.4,0.4,0.882,0.4,1.0,1.4,0.2,0.2,0.4,1.7,1.7
Aaron Williams,0,2004,33.0,NJN,NBA,C,19.0,0.0,7.9,0.7,1.4,0.519,0.0,0.0,,0.7,1.4,0.519,0.519,0.5,0.5,0.9,0.4,1.3,1.6,0.3,0.3,0.6,1.3,1.9
Aaron Williams,0,2004,33.0,TOR,NBA,C,23.0,4.0,7.2,0.7,1.6,0.417,0.0,0.0,,0.7,1.6,0.417,0.417,0.3,0.3,0.857,0.4,0.8,1.3,0.1,0.1,0.3,2.0,1.6
Aaron Williams,0,2005,34.0,TOT,NBA,C,48.0,5.0,16.5,1.9,3.7,0.517,0.0,0.0,,1.9,3.7,0.517,0.517,0.8,1.2,0.69,1.3,2.4,3.8,0.4,0.4,0.6,2.9,4.6
Aaron Williams,0,2005,34.0,TOR,NBA,C,14.0,3.0,7.1,0.7,1.4,0.526,0.0,0.0,,0.7,1.4,0.526,0.526,0.4,0.4,0.833,0.4,0.7,1.1,0.1,0.2,0.4,2.0,1.8
Aaron Williams,0,2005,34.0,NOK,NBA,C,34.0,2.0,20.4,2.4,4.6,0.516,0.0,0.0,,2.4,4.6,0.516,0.516,1.0,1.5,0.6729999999999999,1.7,3.1,4.9,0.5,0.5,0.7,3.2,5.8
Aaron Williams,0,2006,35.0,LAC,NBA,PF,38.0,7.0,9.8,0.8,1.4,0.547,0.0,0.0,0.0,0.8,1.4,0.5579999999999999,0.547,0.5,0.6,0.818,0.7,1.5,2.2,0.2,0.4,0.5,1.5,2.0
Aaron Williams,0,2007,36.0,LAC,NBA,C,30.0,5.0,9.9,0.9,1.8,0.491,0.0,0.0,,0.9,1.8,0.491,0.491,0.5,0.6,0.778,0.5,1.5,2.0,0.3,0.5,0.4,1.5,2.3
Al Williams,0,1970,22.0,KEN,ABA,,11.0,,6.4,1.7,3.9,0.442,0.0,0.0,,1.7,3.9,0.442,0.442,0.5,0.9,0.5,0.8,1.5,2.4,0.5,,0.6,1.2,3.9
Alvin Williams,0,1997,23.0,TOT,NBA,SG,54.0,13.0,19.8,2.3,5.2,0.443,0.2,0.5,0.321,2.1,4.7,0.457,0.459,1.2,1.7,0.722,0.4,1.1,1.5,1.9,0.1,1.1,1.5,6.0
Alvin Williams,0,1997,23.0,POR,NBA,SG,41.0,10.0,21.1,2.7,5.8,0.458,0.2,0.6,0.292,2.5,5.2,0.477,0.473,1.4,1.9,0.7340000000000001,0.5,1.0,1.5,2.0,0.0,1.2,1.5,6.9
Alvin Williams,0,1997,23.0,TOR,NBA,SG,13.0,3.0,15.9,1.2,3.4,0.364,0.2,0.3,0.5,1.1,3.1,0.35,0.386,0.5,0.8,0.636,0.4,1.2,1.6,1.5,0.1,0.6,1.5,3.2
Alvin Williams,0,1998,24.0,TOR,NBA,PG,50.0,45.0,21.0,1.9,4.7,0.401,0.3,0.8,0.333,1.6,3.9,0.415,0.43,0.9,1.0,0.846,0.4,1.3,1.6,2.6,0.2,1.1,1.9,5.0
Alvin Williams,0,1999,25.0,TOR,NBA,PG,55.0,28.0,14.2,2.1,5.2,0.397,0.3,1.0,0.29100000000000004,1.8,4.2,0.422,0.425,0.9,1.2,0.738,0.5,1.1,1.5,2.3,0.2,0.9,1.4,5.3
Alvin Williams,0,2000,26.0,TOR,NBA,SG,82.0,34.0,29.2,4.0,9.4,0.43,0.4,1.3,0.306,3.6,8.0,0.451,0.452,1.3,1.8,0.752,0.6,2.0,2.6,5.0,0.3,1.3,2.1,9.8
Alvin Williams,0,2001,27.0,TOR,NBA,PG,82.0,82.0,35.7,4.9,11.8,0.415,0.8,2.4,0.321,4.2,9.5,0.438,0.447,1.3,1.7,0.736,0.7,2.7,3.4,5.7,0.3,1.8,2.3,11.8
Alvin Williams,0,2002,28.0,TOR,NBA,PG,78.0,78.0,33.8,5.1,11.6,0.438,0.6,1.9,0.329,4.5,9.7,0.458,0.464,2.4,3.1,0.782,0.7,2.4,3.1,5.3,0.3,1.6,2.2,13.2
Alvin Williams,0,2003,29.0,TOR,NBA,SG,56.0,54.0,30.9,3.6,8.9,0.405,0.5,1.6,0.292,3.1,7.3,0.43,0.431,1.2,1.5,0.7759999999999999,0.3,2.4,2.7,4.0,0.2,1.4,2.0,8.8
Alvin Williams,0,2005,31.0,TOR,NBA,PG,1.0,0.0,10.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.5,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0
Alvin Williams,0,2006,32.0,LAC,NBA,PG,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.5,1.5,0.0,1.5,0.0,1.0
Art Williams,0,1967,28.0,SDR,NBA,PG,79.0,,22.0,3.4,9.1,0.369,,,,3.4,9.1,0.369,0.369,1.4,2.1,0.685,,,3.6,4.9,,,2.6,8.1
Art Williams,0,1968,29.0,SDR,NBA,PG,79.0,,25.2,2.9,7.5,0.383,,,,2.9,7.5,0.383,0.383,1.3,1.9,0.705,,,4.6,6.6,,,3.0,7.1
Art Williams,0,1969,30.0,SDR,NBA,PG,80.0,,19.3,2.4,5.8,0.407,,,,2.4,5.8,0.407,0.407,1.1,1.5,0.746,,,3.7,6.3,,,2.1,5.8
Art Williams,0,1970,31.0,BOS,NBA,PG,74.0,,15.4,2.0,4.5,0.455,,,,2.0,4.5,0.455,0.455,0.8,1.1,0.723,,,2.8,3.1,,,2.5,4.9
Art Williams,0,1971,32.0,BOS,NBA,PG,81.0,,16.4,2.0,4.2,0.475,,,,2.0,4.2,0.475,0.475,1.1,1.5,0.7559999999999999,,,3.2,4.0,,,2.5,5.1
Art Williams,0,1972,33.0,BOS,NBA,PG,81.0,,12.0,1.4,3.2,0.421,,,,1.4,3.2,0.421,0.421,0.5,0.7,0.768,,,2.2,2.9,,,1.7,3.2
Art Williams,0,1973,34.0,BOS,NBA,PG,67.0,,9.2,1.1,2.5,0.435,,,,1.1,2.5,0.435,0.435,0.4,0.5,0.8440000000000001,0.3,1.4,1.7,2.4,0.0,,1.5,2.6
Art Williams,0,1974,35.0,SDA,ABA,PG,7.0,,12.7,1.1,1.7,0.667,0.0,0.0,,1.1,1.7,0.667,0.667,0.0,0.0,,0.4,1.3,1.7,2.9,0.0,1.4,2.1,2.3
Bernie Williams,0,1969,24.0,SDR,NBA,SG,72.0,,17.1,3.5,8.9,0.392,,,,3.5,8.9,0.392,0.392,1.3,1.7,0.787,,,2.2,2.3,,,1.7,8.3
Bernie Williams,0,1970,25.0,SDR,NBA,SG,56.0,,12.6,2.0,6.0,0.331,,,,2.0,6.0,0.331,0.331,1.2,1.4,0.84,,,1.5,2.0,,,1.4,5.2
Bernie Williams,0,1971,26.0,VIR,ABA,SG,78.0,,21.4,4.5,10.5,0.428,0.2,0.8,0.277,4.2,9.6,0.441,0.439,1.4,1.8,0.7959999999999999,0.7,1.3,2.0,1.7,,1.6,2.3,10.6
Bernie Williams,0,1972,27.0,VIR,ABA,SG,71.0,,21.3,5.0,11.7,0.428,0.1,0.8,0.172,4.9,10.9,0.448,0.434,2.3,2.7,0.86,0.8,0.9,1.8,1.9,,1.9,2.1,12.5
Bernie Williams,0,1973,28.0,VIR,ABA,SG,6.0,,8.5,1.0,3.2,0.316,0.2,0.3,0.5,0.8,2.8,0.294,0.342,0.3,0.3,1.0,0.0,0.7,0.7,1.2,0.0,0.8,0.5,2.5
Bob Williams,0,1955,24.0,MNL,NBA,,20.0,,8.7,1.1,2.3,0.457,,,,,,,,1.2,2.3,0.5329999999999999,,,2.7,0.4,,,1.8,3.3
Bob Williams,0,1956,25.0,MNL,NBA,,4.0,,5.0,0.3,1.0,0.25,,,,,,,,0.5,0.8,0.667,,,1.3,0.0,,,0.5,1.0
Brandon Williams,0,1997,22.0,GSW,NBA,SG,9.0,2.0,15.6,1.8,5.6,0.32,0.3,1.0,0.333,1.4,4.6,0.317,0.35,0.2,0.4,0.5,0.4,1.2,1.7,0.3,0.3,1.0,2.0,4.1
Brandon Williams,0,1998,23.0,SAS,NBA,SG,3.0,0.0,1.3,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.7,1.3,0.5,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.7
Brandon Williams,0,2002,27.0,ATL,NBA,SF,6.0,0.0,3.2,0.2,1.2,0.14300000000000002,0.0,0.2,0.0,0.2,1.0,0.16699999999999998,0.14300000000000002,0.0,0.0,,0.3,0.0,0.3,0.0,0.0,0.5,0.7,0.3
Buck Williams,1,1981,21.0,NJN,NBA,PF,82.0,82.0,34.5,6.3,10.7,0.5820000000000001,0.0,0.0,0.0,6.3,10.7,0.583,0.5820000000000001,3.0,4.7,0.624,4.2,8.0,12.3,1.3,1.0,2.9,3.5,15.5
Buck Williams,1,1982,22.0,NJN,NBA,PF,82.0,82.0,36.1,6.5,11.1,0.588,0.0,0.0,0.0,6.5,11.1,0.59,0.588,4.0,6.4,0.62,4.5,8.1,12.5,1.5,1.3,3.0,3.3,17.0
Buck Williams,0,1983,23.0,NJN,NBA,PF,81.0,81.0,37.1,6.1,11.4,0.535,0.0,0.0,0.0,6.1,11.4,0.537,0.535,3.5,6.1,0.57,4.4,8.0,12.3,1.6,1.5,2.9,3.7,15.7
Buck Williams,0,1984,24.0,NJN,NBA,PF,82.0,82.0,38.8,7.0,13.3,0.53,0.0,0.0,0.25,7.0,13.2,0.531,0.53,4.1,6.6,0.625,3.9,8.3,12.3,2.0,1.3,2.9,3.6,18.2
Buck Williams,1,1985,25.0,NJN,NBA,PF,82.0,82.0,37.4,6.1,11.7,0.523,0.0,0.0,0.0,6.1,11.6,0.524,0.523,3.7,5.4,0.6759999999999999,4.0,8.0,12.0,1.6,1.2,3.0,3.6,15.9
Buck Williams,0,1986,26.0,NJN,NBA,PF,82.0,82.0,36.3,6.4,11.4,0.557,0.0,0.0,0.0,6.4,11.4,0.557,0.557,5.2,7.2,0.731,3.9,8.5,12.5,1.6,1.1,3.4,3.8,18.0
Buck Williams,0,1987,27.0,NJN,NBA,PF,70.0,70.0,37.7,6.7,11.9,0.56,0.0,0.0,1.0,6.6,11.9,0.56,0.561,4.9,7.4,0.6679999999999999,4.3,7.7,11.9,1.6,0.6,2.7,3.8,18.3
Buck Williams,0,1988,28.0,NJN,NBA,PF,74.0,72.0,33.1,5.0,9.5,0.531,0.0,0.0,0.0,5.0,9.4,0.534,0.531,2.9,4.3,0.6659999999999999,3.4,6.0,9.4,1.1,0.5,1.9,3.0,13.0
Buck Williams,0,1989,29.0,POR,NBA,PF,82.0,82.0,34.2,5.0,9.2,0.5479999999999999,0.0,0.0,0.0,5.0,9.2,0.5479999999999999,0.5479999999999999,3.5,5.0,0.706,3.0,6.7,9.8,1.4,0.5,2.0,3.5,13.6
Buck Williams,0,1990,30.0,POR,NBA,PF,80.0,80.0,32.3,4.5,7.4,0.602,0.0,0.0,,4.5,7.4,0.602,0.602,2.7,3.9,0.705,2.8,6.6,9.4,1.2,0.6,1.7,3.1,11.7
Buck Williams,0,1991,31.0,POR,NBA,PF,80.0,80.0,31.5,4.3,7.0,0.604,0.0,0.0,0.0,4.3,7.0,0.605,0.604,2.8,3.7,0.754,3.3,5.6,8.8,1.4,0.5,1.6,3.1,11.3
Buck Williams,0,1992,32.0,POR,NBA,PF,82.0,82.0,30.5,3.3,6.4,0.511,0.0,0.0,0.0,3.3,6.4,0.512,0.511,1.7,2.6,0.645,2.8,5.6,8.4,0.9,0.7,1.2,3.3,8.3
Buck Williams,0,1993,33.0,POR,NBA,PF,81.0,81.0,32.5,3.6,6.5,0.555,0.0,0.0,0.0,3.6,6.5,0.556,0.555,2.5,3.7,0.679,3.9,6.5,10.4,1.0,0.6,1.4,3.0,9.7
Buck Williams,0,1994,34.0,POR,NBA,PF,82.0,82.0,29.5,3.8,7.4,0.512,0.0,0.0,0.5,3.8,7.3,0.512,0.512,1.7,2.5,0.6729999999999999,3.1,5.1,8.2,1.0,0.8,1.5,3.1,9.2
Buck Williams,0,1995,35.0,POR,NBA,PF,70.0,10.0,23.9,2.7,5.5,0.5,0.0,0.0,0.667,2.7,5.4,0.499,0.503,1.8,2.7,0.6679999999999999,2.3,3.5,5.8,0.6,0.7,1.3,2.7,7.3
Buck Williams,0,1996,36.0,NYK,NBA,PF,74.0,4.0,20.2,2.4,4.4,0.537,0.0,0.0,0.0,2.4,4.4,0.5379999999999999,0.537,1.6,2.4,0.642,2.2,3.1,5.4,0.7,0.5,1.1,2.8,6.3
Buck Williams,0,1997,37.0,NYK,NBA,PF,41.0,6.0,18.0,1.8,3.6,0.503,0.0,0.0,,1.8,3.6,0.503,0.503,1.3,1.7,0.732,1.9,2.6,4.5,0.5,0.4,0.9,2.3,4.9
Charles Williams,0,1967,24.0,PTP,ABA,PG,78.0,,39.0,8.2,20.2,0.408,0.7,2.3,0.287,7.6,17.9,0.424,0.424,3.7,5.5,0.6759999999999999,,,4.8,2.2,,3.5,3.8,20.8
Charles Williams,1,1968,25.0,MNP,ABA,PG,66.0,,34.6,7.3,19.7,0.373,1.0,3.2,0.311,6.3,16.5,0.385,0.398,3.1,4.3,0.71,1.7,2.1,3.7,2.5,,3.1,3.4,18.7
Charles Williams,1,1969,26.0,PTP,ABA,SG,26.0,,35.6,7.4,20.7,0.359,0.6,2.9,0.213,6.8,17.8,0.383,0.374,4.0,5.2,0.77,1.0,2.0,3.0,3.6,,3.1,3.1,19.5
Charles Williams,0,1970,27.0,TOT,ABA,SG-PG,88.0,,25.5,5.7,13.8,0.412,0.4,1.5,0.243,5.3,12.3,0.433,0.425,2.3,3.3,0.701,0.8,1.6,2.4,2.8,,2.6,2.8,14.1
Charles Williams,0,1970,27.0,PTC,ABA,PG,32.0,,30.4,6.0,14.3,0.421,0.3,1.2,0.27,5.7,13.2,0.435,0.4320000000000001,2.4,3.4,0.7040000000000001,0.8,1.8,2.6,4.0,,4.0,3.2,14.8
Charles Williams,0,1970,27.0,MMP,ABA,SG,56.0,,22.7,5.5,13.6,0.406,0.4,1.8,0.232,5.1,11.8,0.4320000000000001,0.421,2.3,3.3,0.6990000000000001,0.8,1.4,2.3,2.2,,1.8,2.5,13.7
Charles Williams,0,1971,28.0,MMP,ABA,PG,82.0,,31.5,5.9,15.3,0.382,0.5,2.1,0.236,5.4,13.2,0.405,0.398,3.6,4.8,0.7440000000000001,1.0,1.7,2.8,3.1,,2.8,3.0,15.8
Charles Williams,0,1972,29.0,TOT,ABA,PG,32.0,,11.6,1.2,3.6,0.322,0.1,0.6,0.15,1.1,3.0,0.358,0.335,1.3,1.8,0.7190000000000001,0.1,0.4,0.6,1.8,,1.1,1.7,3.7
Charles Williams,0,1972,29.0,MMT,ABA,PG,10.0,,21.9,2.5,7.5,0.333,0.3,1.4,0.214,2.2,6.1,0.361,0.353,1.9,2.6,0.731,0.2,1.0,1.2,4.2,,2.4,3.1,7.2
Charles Williams,0,1972,29.0,UTS,ABA,PG,22.0,,6.9,0.5,1.8,0.3,0.0,0.3,0.0,0.5,1.5,0.353,0.3,1.0,1.4,0.71,0.1,0.2,0.3,0.8,,0.5,1.0,2.1
Chuck Williams,0,1970,24.0,PTC,ABA,PG,83.0,,21.6,3.2,7.4,0.4370000000000001,0.0,0.0,0.25,3.2,7.3,0.438,0.438,3.0,3.8,0.785,1.1,1.1,2.2,2.0,,1.8,1.9,9.5
Chuck Williams,0,1971,25.0,DNR,ABA,PG,84.0,,18.8,3.1,6.9,0.451,0.0,0.0,0.0,3.1,6.9,0.454,0.451,2.4,3.3,0.745,0.7,1.1,1.9,1.9,,1.2,1.7,8.7
Chuck Williams,1,1972,26.0,SDA,ABA,PG,83.0,,37.0,5.9,12.3,0.478,0.0,0.1,0.14300000000000002,5.9,12.2,0.481,0.479,5.9,7.5,0.7909999999999999,0.9,1.9,2.8,7.0,,2.8,3.3,17.7
Chuck Williams,0,1973,27.0,TOT,ABA,PG,90.0,,32.0,4.5,10.2,0.441,0.0,0.1,0.333,4.5,10.1,0.443,0.443,3.3,4.2,0.7829999999999999,0.9,1.9,2.8,6.2,0.1,2.8,2.2,12.4
Chuck Williams,0,1973,27.0,SDA,ABA,PG,57.0,,34.3,5.2,11.6,0.447,0.1,0.2,0.333,5.1,11.5,0.449,0.449,4.0,5.0,0.7959999999999999,1.1,2.0,3.1,6.8,0.1,3.0,2.3,14.4
Chuck Williams,0,1973,27.0,KEN,ABA,PG,33.0,,27.9,3.3,7.8,0.426,0.0,0.1,0.333,3.3,7.7,0.4270000000000001,0.428,2.2,2.9,0.742,0.6,1.7,2.3,5.2,0.1,2.6,2.0,8.8
Chuck Williams,0,1974,28.0,MMS,ABA,PG,81.0,,39.1,5.9,11.9,0.494,0.1,0.3,0.417,5.8,11.6,0.496,0.499,2.6,3.2,0.815,0.7,2.0,2.7,7.1,0.2,2.1,2.0,14.5
Chuck Williams,1,1975,29.0,DNA,ABA,PG,79.0,,32.0,4.3,8.4,0.514,0.0,0.1,0.0,4.3,8.3,0.517,0.514,2.4,2.9,0.8140000000000001,0.5,2.1,2.7,4.7,0.1,2.3,2.7,11.0
Chuck Williams,0,1976,30.0,TOT,NBA,PG,65.0,,13.3,1.2,3.2,0.371,,,,1.2,3.2,0.371,0.371,1.0,1.3,0.782,0.4,1.2,1.6,2.0,0.0,,0.9,3.4
Chuck Williams,0,1976,30.0,DEN,NBA,PG,21.0,,14.8,1.7,4.4,0.376,,,,1.7,4.4,0.376,0.376,1.4,1.9,0.769,0.4,1.2,1.6,2.1,0.0,,1.2,4.8
Chuck Williams,0,1976,30.0,BUF,NBA,PG,44.0,,12.6,1.0,2.7,0.368,,,,1.0,2.7,0.368,0.368,0.9,1.1,0.792,0.4,1.1,1.5,2.0,0.1,,0.8,2.8
Chuck Williams,0,1977,31.0,BUF,NBA,PG,73.0,,27.4,2.8,6.0,0.477,,,,2.8,6.0,0.477,0.477,1.6,1.9,0.826,0.4,1.5,1.9,4.3,0.1,2.1,1.9,7.3
Chuckie Williams,0,1976,23.0,CLE,NBA,SG,22.0,,3.0,0.6,2.1,0.298,,,,,,,,0.4,0.5,0.75,0.1,0.0,0.2,0.3,0.0,,0.3,1.7
Cliff Williams,0,1968,23.0,DET,NBA,,3.0,,6.0,0.7,3.0,0.222,,,,,,,,0.0,0.0,,,,1.0,0.7,,,2.3,1.3
Corey Williams,0,1992,22.0,CHI,NBA,PG,35.0,0.0,6.9,0.9,2.4,0.365,0.0,0.1,0.333,0.9,2.3,0.366,0.371,0.5,0.6,0.818,0.5,0.3,0.9,0.7,0.1,0.3,0.7,2.3
Corey Williams,0,1993,23.0,MIN,NBA,PG,4.0,0.0,11.5,1.3,3.3,0.385,0.0,0.3,0.0,1.3,3.0,0.417,0.385,0.3,0.3,1.0,0.3,1.3,1.5,1.5,0.0,0.5,1.5,2.8
Deron Williams,0,2005,21.0,UTA,NBA,PG,80.0,47.0,28.8,4.2,10.1,0.421,1.1,2.7,0.416,3.1,7.3,0.423,0.478,1.2,1.7,0.7040000000000001,0.4,2.0,2.4,4.5,0.2,1.8,2.9,10.8
Deron Williams,0,2006,22.0,UTA,NBA,PG,80.0,80.0,36.9,6.2,13.5,0.456,1.0,3.2,0.322,5.2,10.4,0.498,0.494,2.8,3.7,0.767,0.5,2.8,3.3,9.3,0.2,3.1,3.2,16.2
Deron Williams,0,2007,23.0,UTA,NBA,PG,82.0,82.0,37.3,6.9,13.6,0.507,1.0,2.6,0.395,5.9,11.1,0.5329999999999999,0.544,4.0,5.0,0.8029999999999999,0.4,2.5,3.0,10.5,0.3,3.4,2.4,18.8
Deron Williams,0,2008,24.0,UTA,NBA,PG,68.0,68.0,36.8,6.8,14.5,0.471,1.0,3.3,0.31,5.8,11.1,0.518,0.506,4.8,5.6,0.8490000000000001,0.4,2.5,2.9,10.7,0.3,3.4,2.0,19.4
Deron Williams,1,2009,25.0,UTA,NBA,PG,76.0,76.0,36.9,6.5,13.9,0.469,1.3,3.4,0.371,5.2,10.4,0.501,0.515,4.4,5.5,0.8009999999999999,0.7,3.3,4.0,10.5,0.2,3.3,2.7,18.7
Deron Williams,1,2010,26.0,TOT,NBA,PG,65.0,65.0,37.9,6.6,15.0,0.439,1.6,4.9,0.331,5.0,10.1,0.491,0.493,5.4,6.3,0.845,0.6,3.4,4.0,10.3,0.2,3.5,2.9,20.1
Deron Williams,1,2010,26.0,UTA,NBA,PG,53.0,53.0,37.9,7.0,15.2,0.458,1.7,4.9,0.345,5.3,10.3,0.511,0.513,5.7,6.7,0.853,0.6,3.3,3.9,9.7,0.2,3.5,2.9,21.3
Deron Williams,1,2010,26.0,NJN,NBA,PG,12.0,12.0,38.0,4.9,14.1,0.349,1.3,4.9,0.271,3.6,9.2,0.391,0.396,3.8,4.8,0.7929999999999999,0.7,3.9,4.6,12.8,0.3,3.6,3.2,15.0
Deron Williams,1,2011,27.0,NJN,NBA,PG,55.0,55.0,36.3,7.1,17.5,0.407,2.1,6.2,0.336,5.0,11.3,0.446,0.467,4.7,5.5,0.843,0.4,2.9,3.3,8.7,0.4,4.0,2.2,21.0
Deron Williams,0,2012,28.0,BRK,NBA,PG,78.0,78.0,36.4,6.3,14.4,0.44,2.2,5.7,0.378,4.2,8.7,0.482,0.516,4.1,4.7,0.8590000000000001,0.4,2.6,3.0,7.7,0.4,2.8,2.5,18.9
Deron Williams,0,2013,29.0,BRK,NBA,PG,64.0,58.0,32.2,5.0,11.2,0.45,1.5,4.2,0.366,3.5,7.0,0.5,0.518,2.7,3.4,0.8009999999999999,0.2,2.4,2.6,6.1,0.2,2.2,2.3,14.3
Deron Williams,0,2014,30.0,BRK,NBA,PG,68.0,55.0,31.1,4.4,11.3,0.387,1.3,3.5,0.3670000000000001,3.1,7.9,0.395,0.443,3.0,3.5,0.8340000000000001,0.4,3.1,3.5,6.6,0.3,2.3,2.3,13.0
Deron Williams,0,2015,31.0,DAL,NBA,PG,65.0,63.0,32.4,4.9,11.9,0.414,1.5,4.3,0.344,3.4,7.6,0.454,0.477,2.8,3.2,0.8690000000000001,0.3,2.6,2.9,5.8,0.2,2.3,2.4,14.1
Deron Williams,0,2016,32.0,TOT,NBA,PG,64.0,44.0,25.9,4.1,9.4,0.438,1.3,3.7,0.363,2.8,5.7,0.486,0.509,1.4,1.7,0.826,0.2,2.1,2.3,5.6,0.1,2.2,2.2,11.0
Deron Williams,0,2016,32.0,DAL,NBA,PG,40.0,40.0,29.3,4.9,11.3,0.43,1.6,4.5,0.348,3.3,6.8,0.485,0.5,1.7,2.1,0.821,0.3,2.2,2.6,6.9,0.1,2.5,2.4,13.1
Deron Williams,0,2016,32.0,CLE,NBA,PG,24.0,4.0,20.3,2.8,6.1,0.463,0.9,2.2,0.415,1.9,3.9,0.489,0.537,0.9,1.0,0.84,0.0,1.8,1.9,3.6,0.3,1.7,1.8,7.5
Duck Williams,0,1979,23.0,UTA,NBA,PG,77.0,,23.3,3.0,6.7,0.447,0.0,0.2,0.0,3.0,6.6,0.458,0.447,0.5,0.8,0.7,0.3,1.1,1.4,2.4,0.1,1.4,2.2,6.6
Earl Williams,0,1974,23.0,PHO,NBA,C,79.0,,13.2,2.1,5.0,0.414,,,,,,,,0.6,1.3,0.4370000000000001,2.0,3.8,5.8,1.2,0.4,,1.8,4.7
Earl Williams,0,1975,24.0,DET,NBA,C,46.0,,12.2,1.6,3.3,0.48,,,,,,,,0.5,1.0,0.5,2.2,3.2,5.5,0.4,0.4,,1.8,3.7
Earl Williams,0,1976,25.0,NYN,NBA,C,1.0,,7.0,0.0,2.0,0.0,,,,,,,,3.0,6.0,0.5,1.0,1.0,2.0,1.0,1.0,,2.0,3.0
Earl Williams,0,1978,27.0,BOS,NBA,C,20.0,,13.7,2.7,6.2,0.439,,,,,,,,0.7,1.2,0.583,2.1,3.2,5.3,0.6,0.5,1.0,2.1,6.1
Elliot Williams,0,2011,22.0,POR,NBA,SG,24.0,0.0,6.2,1.5,3.1,0.5,0.3,1.1,0.29600000000000004,1.2,2.0,0.617,0.5539999999999999,0.3,0.8,0.333,0.3,0.5,0.8,0.3,0.1,0.2,0.8,3.7
Elliot Williams,0,2013,24.0,PHI,NBA,SG,67.0,2.0,17.3,2.1,5.0,0.415,0.6,1.9,0.29600000000000004,1.5,3.2,0.486,0.47,1.3,1.8,0.731,0.4,1.5,1.9,1.1,0.0,1.0,1.9,6.0
Elliot Williams,0,2014,25.0,TOT,NBA,SG,13.0,0.0,9.2,1.1,2.8,0.378,0.6,1.4,0.444,0.5,1.5,0.316,0.486,0.1,0.3,0.25,0.0,0.6,0.6,0.9,0.0,0.3,0.9,2.8
Elliot Williams,0,2014,25.0,UTA,NBA,SG,5.0,0.0,8.4,1.2,2.6,0.462,1.0,1.4,0.7140000000000001,0.2,1.2,0.16699999999999998,0.654,0.2,0.4,0.5,0.0,0.6,0.6,0.8,0.0,0.8,0.2,3.6
Elliot Williams,0,2014,25.0,NOP,NBA,SG,8.0,0.0,9.6,1.0,3.0,0.333,0.4,1.4,0.273,0.6,1.6,0.385,0.396,0.0,0.3,0.0,0.0,0.6,0.6,1.0,0.0,0.0,1.4,2.4
Elliot Williams,0,2015,26.0,MEM,NBA,PG,5.0,0.0,9.0,0.4,2.0,0.2,0.2,0.8,0.25,0.2,1.2,0.16699999999999998,0.25,0.6,0.8,0.75,0.2,0.6,0.8,0.8,0.0,0.2,0.4,1.6
Eric Williams,0,1995,23.0,BOS,NBA,SF,64.0,6.0,23.0,3.8,8.5,0.441,0.0,0.2,0.3,3.7,8.4,0.444,0.444,3.1,4.7,0.6709999999999999,1.4,2.0,3.4,1.1,0.2,1.4,2.3,10.7
Eric Williams,0,1996,24.0,BOS,NBA,SG,72.0,67.0,33.8,5.2,11.4,0.456,0.0,0.1,0.25,5.2,11.3,0.458,0.457,4.6,6.1,0.752,1.8,2.8,4.6,1.8,0.2,1.9,3.0,15.0
Eric Williams,0,1997,25.0,DEN,NBA,SF,4.0,4.0,36.3,6.0,15.3,0.393,0.0,0.0,,6.0,15.3,0.393,0.393,7.8,11.3,0.6890000000000001,2.5,2.8,5.3,3.0,0.0,2.3,2.3,19.8
Eric Williams,0,1998,26.0,DEN,NBA,SF,38.0,8.0,20.5,2.1,5.8,0.365,0.2,0.7,0.231,1.9,5.1,0.383,0.379,2.9,3.7,0.799,0.9,1.2,2.1,1.0,0.2,1.3,2.0,7.3
Eric Williams,0,1999,27.0,BOS,NBA,SF,68.0,17.0,20.3,2.4,5.7,0.4270000000000001,0.4,1.1,0.34700000000000003,2.1,4.6,0.446,0.46,2.0,2.5,0.7929999999999999,0.8,1.5,2.3,1.4,0.2,1.0,2.4,7.2
Eric Williams,0,2000,28.0,BOS,NBA,SF,81.0,11.0,21.5,2.0,5.5,0.362,0.6,1.7,0.331,1.4,3.8,0.375,0.413,2.0,2.9,0.7140000000000001,0.8,1.8,2.6,1.4,0.2,0.9,2.2,6.6
